n-size,edge_probability,operations_count,operations_count,output
40,0.3,20146,1.5016E-5,false
40,0.3,21199,1.3968E-5,false
40,0.3,20840,4.435E-5,true
40,0.3,21094,1.5156E-5,false
40,0.3,19958,1.4388E-5,false
40,0.3,19297,1.4597E-5,false
40,0.3,22212,1.6832E-5,false
40,0.3,20842,4.4489E-5,true
40,0.3,21808,1.5504E-5,false
40,0.3,21979,4.4489E-5,true
40,0.3,19216,1.5226E-5,false
40,0.3,20908,1.3828E-5,false
40,0.3,20596,4.414E-5,true
40,0.3,21407,4.4419E-5,true
40,0.3,20675,4.3651E-5,true
40,0.3,19574,1.341E-5,false
40,0.3,21626,1.4248E-5,false
40,0.3,20425,1.4806E-5,false
40,0.3,20694,4.4349E-5,true
40,0.3,18641,4.372E-5,true
40,0.3,21013,1.4667E-5,false
40,0.3,20362,1.4806E-5,false
40,0.3,21499,1.4457E-5,false
40,0.3,19175,1.4248E-5,false
40,0.3,20833,1.4807E-5,false
40,0.3,21073,1.4876E-5,false
40,0.3,19460,4.414E-5,true
40,0.3,19302,4.3511E-5,true
40,0.3,19389,1.4876E-5,false
40,0.3,19860,1.4457E-5,false
40,0.3,20599,4.3791E-5,true
40,0.3,22226,1.6204E-5,false
40,0.3,18357,1.32E-5,false
40,0.3,21487,1.5225E-5,false
40,0.3,21977,1.5365E-5,false
40,0.3,21825,1.5784E-5,false
40,0.3,20393,1.4807E-5,false
40,0.3,19141,1.4108E-5,false
40,0.3,21092,1.5784E-5,false
40,0.3,19795,1.4387E-5,false
40,0.3,19937,4.372E-5,true
40,0.3,20675,4.421E-5,true
40,0.3,19327,1.3689E-5,false
40,0.3,19257,1.2572E-5,false
40,0.3,19892,1.3758E-5,false
40,0.3,19053,4.3791E-5,true
40,0.3,20015,4.3232E-5,true
40,0.3,20360,1.4527E-5,false
40,0.3,22144,1.5644E-5,false
40,0.3,21155,1.4737E-5,false
40,0.3,21769,1.4527E-5,false
40,0.3,18975,1.4247E-5,false
40,0.3,22455,1.4807E-5,false
40,0.3,21855,1.5225E-5,false
40,0.3,20721,1.4457E-5,false
40,0.3,20026,1.4248E-5,false
40,0.3,20081,1.4806E-5,false
40,0.3,19629,4.4E-5,true
40,0.3,21199,1.5226E-5,false
40,0.3,20832,1.5784E-5,false
40,0.3,19456,1.4667E-5,false
40,0.3,20949,1.5295E-5,false
40,0.3,23140,1.5575E-5,false
40,0.3,21008,1.5785E-5,false
40,0.3,21255,1.5784E-5,false
40,0.3,21405,1.4807E-5,false
40,0.3,19254,1.4388E-5,false
40,0.3,19544,4.5606E-5,true
40,0.3,19614,4.5676E-5,true
40,0.3,22466,4.5537E-5,true
40,0.3,19048,1.3689E-5,false
40,0.3,21733,4.4139E-5,true
40,0.3,21168,4.4209E-5,true
40,0.3,20399,1.3829E-5,false
40,0.3,21327,1.5156E-5,false
40,0.3,19525,1.3131E-5,false
40,0.3,20342,1.4807E-5,false
40,0.3,20585,1.4736E-5,false
40,0.3,20070,1.3899E-5,false
40,0.3,21496,1.4317E-5,false
40,0.3,20516,1.5715E-5,false
40,0.3,18480,1.32E-5,false
40,0.3,18606,1.3898E-5,false
40,0.3,19050,4.386E-5,true
40,0.3,19951,4.4628E-5,true
40,0.3,21365,1.5155E-5,false
40,0.3,21838,1.5086E-5,false
40,0.3,21125,1.4318E-5,false
40,0.3,21091,1.4387E-5,false
40,0.3,20995,1.5226E-5,false
40,0.3,19179,1.3898E-5,false
40,0.3,21319,1.4876E-5,false
40,0.3,18091,1.341E-5,false
40,0.3,19785,4.4279E-5,true
40,0.3,20591,4.4628E-5,true
40,0.3,19774,1.5784E-5,false
40,0.3,21816,4.4907E-5,true
40,0.3,20686,1.4667E-5,false
40,0.3,19789,1.3898E-5,false
40,0.5,32507,1.9486E-5,false
40,0.5,32914,1.9975E-5,false
40,0.5,32600,1.9626E-5,false
40,0.5,33976,5.0425E-5,true
40,0.5,32666,1.8857E-5,false
40,0.5,33749,1.9905E-5,false
40,0.5,34297,4.9587E-5,true
40,0.5,33895,1.9626E-5,false
40,0.5,34633,4.9937E-5,true
40,0.5,34295,1.9974E-5,false
40,0.5,33076,4.833E-5,true
40,0.5,31615,1.9067E-5,false
40,0.5,33801,4.9238E-5,true
40,0.5,31858,1.8927E-5,false
40,0.5,33371,1.8927E-5,false
40,0.5,33093,1.9905E-5,false
40,0.5,33806,5.5454E-5,true
40,0.5,35024,4.9168E-5,true
40,0.5,33889,5.0495E-5,true
40,0.5,34386,4.9098E-5,true
40,0.5,34220,4.9517E-5,true
40,0.5,32295,5.1054E-5,true
40,0.5,35690,2.0603E-5,false
40,0.5,33068,4.7632E-5,true
40,0.5,32422,4.9517E-5,true
40,0.5,32826,4.9378E-5,true
40,0.5,32203,1.9486E-5,false
40,0.5,32886,2.0045E-5,false
40,0.5,32665,1.9626E-5,false
40,0.5,33113,1.9486E-5,false
40,0.5,32755,4.8121E-5,true
40,0.5,33545,1.9136E-5,false
40,0.5,33161,4.8191E-5,true
40,0.5,32515,4.8609E-5,true
40,0.5,31709,1.8927E-5,false
40,0.5,33155,1.9904E-5,false
40,0.5,31285,4.8051E-5,true
40,0.5,33320,1.9346E-5,false
40,0.5,34698,5.0007E-5,true
40,0.5,34860,5.0495E-5,true
40,0.5,32750,1.8647E-5,false
40,0.5,33254,4.8959E-5,true
40,0.5,33242,4.9447E-5,true
40,0.5,34152,4.8958E-5,true
40,0.5,33154,4.9028E-5,true
40,0.5,34381,4.8749E-5,true
40,0.5,32273,4.847E-5,true
40,0.5,32250,1.9207E-5,false
40,0.5,32916,1.9067E-5,false
40,0.5,35505,5.1403E-5,true
40,0.5,33482,1.9416E-5,false
40,0.5,31288,4.847E-5,true
40,0.5,32020,4.875E-5,true
40,0.5,32433,5.3987E-5,true
40,0.5,32500,4.8539E-5,true
40,0.5,32923,4.9517E-5,true
40,0.5,32436,1.8578E-5,false
40,0.5,31618,1.8578E-5,false
40,0.5,34611,1.9416E-5,false
40,0.5,33174,1.9207E-5,false
40,0.5,32195,4.8749E-5,true
40,0.5,33711,1.9556E-5,false
40,0.5,35338,4.9517E-5,true
40,0.5,32919,4.875E-5,true
40,0.5,32608,2.8565E-5,false
40,0.5,32030,1.9066E-5,false
40,0.5,33974,1.9415E-5,false
40,0.5,31949,1.9416E-5,false
40,0.5,34371,5.0007E-5,true
40,0.5,33797,4.8958E-5,true
40,0.5,34002,4.9727E-5,true
40,0.5,33567,5.0146E-5,true
40,0.5,35185,1.9136E-5,false
40,0.5,32906,1.8229E-5,false
40,0.5,32834,1.9556E-5,false
40,0.5,34223,4.9518E-5,true
40,0.5,33819,4.9168E-5,true
40,0.5,35663,4.854E-5,true
40,0.5,34054,5.28E-5,true
40,0.5,35849,1.9975E-5,false
40,0.5,34380,1.9626E-5,false
40,0.5,34290,4.8959E-5,true
40,0.5,34447,2.0394E-5,false
40,0.5,34207,2.0114E-5,false
40,0.5,33969,1.9905E-5,false
40,0.5,34695,4.9936E-5,true
40,0.5,33007,4.9099E-5,true
40,0.5,31715,1.8717E-5,false
40,0.5,31486,1.6832E-5,false
40,0.5,33595,1.9626E-5,false
40,0.5,32270,4.812E-5,true
40,0.5,32510,1.9626E-5,false
40,0.5,33549,4.8539E-5,true
40,0.5,33898,4.8679E-5,true
40,0.5,33483,1.9626E-5,false
40,0.5,33967,1.8718E-5,false
40,0.5,32251,1.9486E-5,false
40,0.5,33340,2.0324E-5,false
40,0.5,33398,4.9308E-5,true
40,0.5,32587,1.9136E-5,false
40,0.5,34621,1.9485E-5,false
40,0.5,32115,1.8089E-5,false
40,0.5,31791,1.8927E-5,false
40,0.5,33099,4.9238E-5,true
40,0.5,32665,4.9029E-5,true
40,0.5,32830,4.8609E-5,true
40,0.5,33555,1.8438E-5,false
40,0.5,32829,2.0114E-5,false
40,0.5,33038,2.207E-5,false
40,0.5,33481,5.0775E-5,true
40,0.5,32932,1.9625E-5,false
40,0.5,32046,4.854E-5,true
40,0.5,33639,4.819E-5,true
40,0.5,33476,1.9067E-5,false
40,0.5,34951,2.0882E-5,false
40,0.5,33898,4.9517E-5,true
40,0.5,33477,4.9448E-5,true
40,0.5,33549,2.1162E-5,false
40,0.5,32997,4.826E-5,true
40,0.5,32091,4.826E-5,true
40,0.5,33478,1.9625E-5,false
40,0.5,32354,1.9136E-5,false
40,0.5,34467,4.854E-5,true
40,0.5,33472,2.0534E-5,false
40,0.5,33406,1.8578E-5,false
40,0.5,29772,1.8089E-5,false
40,0.5,33861,2.1092E-5,false
40,0.5,33020,5.0425E-5,true
40,0.5,34682,4.8889E-5,true
40,0.5,31914,1.9346E-5,false
40,0.5,32764,1.9137E-5,false
40,0.5,32035,2.0114E-5,false
40,0.5,34438,2.0114E-5,false
40,0.5,33242,4.9447E-5,true
40,0.5,34362,4.8958E-5,true
40,0.5,34963,2.0254E-5,false
40,0.5,34445,2.0394E-5,false
40,0.5,33653,1.9625E-5,false
40,0.5,32936,4.9518E-5,true
40,0.5,33719,4.9029E-5,true
40,0.5,33077,4.8679E-5,true
40,0.5,33988,2.0604E-5,false
40,0.5,32669,4.9657E-5,true
40,0.5,31712,4.8889E-5,true
40,0.5,32022,4.9867E-5,true
40,0.5,33075,4.861E-5,true
40,0.5,32264,4.9378E-5,true
40,0.5,34874,1.9975E-5,false
40,0.5,34691,6.2508E-5,true
40,0.5,33422,2.0323E-5,false
40,0.5,32685,1.9905E-5,false
40,0.5,32681,4.9657E-5,true
40,0.5,36086,4.9238E-5,true
40,0.5,32111,4.9657E-5,true
40,0.5,32099,4.9028E-5,true
40,0.5,33639,4.9517E-5,true
40,0.5,32325,1.9555E-5,false
40,0.5,33236,4.9658E-5,true
40,0.5,31862,1.9486E-5,false
40,0.5,35112,5.0076E-5,true
40,0.5,34546,4.9447E-5,true
40,0.5,33163,4.819E-5,true
40,0.5,32462,1.9626E-5,false
40,0.5,31296,4.7771E-5,true
40,0.5,34050,4.8749E-5,true
40,0.5,32674,1.9206E-5,false
40,0.5,35197,5.0705E-5,true
40,0.5,32430,4.9518E-5,true
40,0.5,32605,1.9206E-5,false
40,0.5,34144,1.9626E-5,false
40,0.5,32432,4.854E-5,true
40,0.5,33489,2.0604E-5,false
40,0.5,31589,1.9277E-5,false
40,0.5,30813,4.9727E-5,true
40,0.5,31466,4.7771E-5,true
40,0.5,30571,1.8019E-5,false
40,0.5,33563,4.7842E-5,true
40,0.5,33403,4.9308E-5,true
40,0.5,33326,4.9169E-5,true
40,0.5,32753,1.9136E-5,false
40,0.5,31819,1.9485E-5,false
40,0.5,32337,1.8857E-5,false
40,0.5,32038,1.8997E-5,false
40,0.5,32743,5.1542E-5,true
40,0.5,32747,4.9028E-5,true
40,0.5,30172,1.8438E-5,false
40,0.5,34781,4.8679E-5,true
40,0.5,32514,4.7841E-5,true
40,0.5,33388,1.9137E-5,false
40,0.5,33846,1.9416E-5,false
40,0.5,33233,1.9416E-5,false
40,0.5,33411,4.9797E-5,true
40,0.5,33080,1.8997E-5,false
40,0.5,34468,2.0044E-5,false
40,0.5,32098,4.8679E-5,true
40,0.5,32831,4.854E-5,true
40,0.5,35266,2.0114E-5,false
40,0.5,33573,2.0393E-5,false
40,0.5,33002,1.8788E-5,false
40,0.5,29665,4.826E-5,true
40,0.5,33083,4.9029E-5,true
40,0.5,31138,4.8958E-5,true
40,0.5,32516,1.8299E-5,false
40,0.5,34253,1.9556E-5,false
40,0.5,34379,4.9169E-5,true
40,0.5,32669,1.9416E-5,false
40,0.5,32677,4.833E-5,true
40,0.5,34145,5.3428E-5,true
40,0.5,31307,1.9695E-5,false
40,0.5,33406,4.9238E-5,true
40,0.5,32342,1.8647E-5,false
40,0.5,33177,4.9657E-5,true
40,0.5,33478,4.7911E-5,true
40,0.5,33326,2.0184E-5,false
40,0.5,33074,4.826E-5,true
40,0.5,32189,4.8191E-5,true
40,0.5,31696,1.9207E-5,false
40,0.5,33483,2.0114E-5,false
40,0.5,32519,4.9238E-5,true
40,0.5,32022,2.0533E-5,false
40,0.5,34217,4.9168E-5,true
40,0.5,35746,1.9695E-5,false
40,0.5,33323,1.9625E-5,false
40,0.5,30580,5.28E-5,true
40,0.5,33551,1.9555E-5,false
40,0.5,32421,1.9626E-5,false
40,0.5,32702,1.9765E-5,false
40,0.5,31578,1.8578E-5,false
40,0.5,34237,4.9168E-5,true
40,0.5,31605,1.9066E-5,false
40,0.5,32751,4.9308E-5,true
40,0.5,33962,4.9308E-5,true
40,0.5,31719,4.819E-5,true
40,0.5,34455,4.9098E-5,true
40,0.5,34220,5.0076E-5,true
40,0.5,32697,4.9238E-5,true
40,0.5,32257,5.1333E-5,true
40,0.5,33143,4.8749E-5,true
40,0.5,33478,1.9625E-5,false
40,0.5,32598,1.8717E-5,false
40,0.5,33249,4.7911E-5,true
40,0.5,33174,5.1473E-5,true
40,0.5,32841,4.8889E-5,true
40,0.5,32109,1.9066E-5,false
40,0.5,32819,4.7702E-5,true
40,0.5,33403,2.0604E-5,false
40,0.5,34122,4.7631E-5,true
40,0.5,33238,4.8191E-5,true
40,0.5,33966,5.2172E-5,true
40,0.5,33322,4.833E-5,true
40,0.5,33713,1.8927E-5,false
40,0.5,34782,4.9587E-5,true
40,0.5,33234,2.0115E-5,false
40,0.5,33311,5.1543E-5,true
40,0.5,31791,1.9975E-5,false
40,0.5,34541,4.9028E-5,true
40,0.5,31729,1.8019E-5,false
40,0.5,32027,4.9238E-5,true
40,0.5,33482,1.9905E-5,false
40,0.5,32514,4.8539E-5,true
40,0.5,31467,5.7689E-5,true
40,0.5,34854,1.9905E-5,false
40,0.5,31946,4.854E-5,true
40,0.5,31957,1.9277E-5,false
40,0.5,32424,4.812E-5,true
40,0.5,33580,4.9727E-5,true
40,0.5,33976,1.9625E-5,false
40,0.5,32509,1.8997E-5,false
40,0.5,30637,4.7911E-5,true
40,0.5,33616,1.9765E-5,false
40,0.5,33311,4.861E-5,true
40,0.5,33886,4.9029E-5,true
40,0.5,34047,4.9168E-5,true
40,0.5,32584,1.8647E-5,false
40,0.5,35673,2.1441E-5,false
40,0.5,33106,1.8997E-5,false
40,0.5,32871,5.0146E-5,true
40,0.5,33331,2.0184E-5,false
40,0.5,32467,1.9765E-5,false
40,0.5,33631,2.0953E-5,false
40,0.5,34289,5.3708E-5,true
40,0.5,31786,4.9657E-5,true
40,0.5,30081,1.9835E-5,false
40,0.5,33115,1.8997E-5,false
40,0.5,31951,4.8539E-5,true
40,0.5,31956,4.9307E-5,true
40,0.5,34280,2.2349E-5,false
40,0.5,33078,2.0114E-5,false
40,0.5,33573,4.9727E-5,true
40,0.5,32759,1.9137E-5,false
40,0.5,32118,1.9626E-5,false
40,0.5,32920,4.8959E-5,true
40,0.5,33481,1.9136E-5,false
40,0.5,33441,1.8927E-5,false
40,0.5,34626,6.0552E-5,true
40,0.5,33641,2.0184E-5,false
40,0.5,34139,4.9657E-5,true
40,0.5,32841,2.3816E-5,false
40,0.5,33751,4.9169E-5,true
40,0.5,34538,2.0114E-5,false
40,0.7,45227,5.5314E-5,true
40,0.7,44585,5.0984E-5,true
40,0.7,45867,2.186E-5,false
40,0.7,46523,5.0984E-5,true
40,0.7,45557,5.1054E-5,true
40,0.7,45178,5.1543E-5,true
40,0.7,44818,5.3777E-5,true
40,0.7,45887,2.1511E-5,false
40,0.7,45321,5.0495E-5,true
40,0.7,46201,5.0355E-5,true
40,0.7,46514,5.0286E-5,true
40,0.7,45587,2.179E-5,false
40,0.7,44416,2.1092E-5,false
40,0.7,47734,5.1473E-5,true
40,0.7,44578,5.0076E-5,true
40,0.7,46453,2.2E-5,false
40,0.7,45627,2.0882E-5,false
40,0.7,48170,5.1962E-5,true
40,0.7,47037,5.1473E-5,true
40,0.7,45396,5.1403E-5,true
40,0.7,46221,5.1403E-5,true
40,0.7,46919,5.5943E-5,true
40,0.7,45944,4.9866E-5,true
40,0.7,44750,5.0565E-5,true
40,0.7,45484,5.1962E-5,true
40,0.7,46377,5.3568E-5,true
40,0.7,45301,5.0565E-5,true
40,0.7,45575,5.0984E-5,true
40,0.7,45648,5.0635E-5,true
40,0.7,44940,2.1092E-5,false
40,0.7,44893,2.1301E-5,false
40,0.7,46043,5.0914E-5,true
40,0.7,44338,5.0425E-5,true
40,0.7,44756,5.1542E-5,true
40,0.7,45315,5.1753E-5,true
40,0.7,46286,5.0565E-5,true
40,0.7,46767,5.0565E-5,true
40,0.7,45314,5.0914E-5,true
40,0.7,43697,4.9936E-5,true
40,0.7,47814,2.1441E-5,false
40,0.7,46051,5.1054E-5,true
40,0.7,47426,5.0426E-5,true
40,0.7,46852,2.186E-5,false
40,0.7,44998,2.2E-5,false
40,0.7,47283,5.1543E-5,true
40,0.7,46607,5.0635E-5,true
40,0.7,46685,5.4337E-5,true
40,0.7,45633,5.0635E-5,true
40,0.7,44499,5.0705E-5,true
40,0.7,47516,4.9657E-5,true
40,0.7,44823,5.0146E-5,true
40,0.7,46545,5.1054E-5,true
40,0.7,47412,5.0565E-5,true
40,0.7,45892,2.0883E-5,false
40,0.7,45590,5.0635E-5,true
40,0.7,44094,5.0635E-5,true
40,0.7,46783,5.0007E-5,true
40,0.7,46135,5.0495E-5,true
40,0.7,47096,5.0565E-5,true
40,0.7,44996,2.2488E-5,false
40,0.7,45407,5.1543E-5,true
40,0.7,43931,4.9448E-5,true
40,0.7,44339,2.1581E-5,false
40,0.7,45141,2.6331E-5,false
40,0.7,45875,5.0215E-5,true
40,0.7,45578,5.1054E-5,true
40,0.7,47350,5.0914E-5,true
40,0.7,46297,5.1124E-5,true
40,0.7,45786,5.0565E-5,true
40,0.7,44827,2.5282E-5,false
40,0.7,45486,2.1372E-5,false
40,0.7,47407,5.0495E-5,true
40,0.7,44511,5.0984E-5,true
40,0.7,46610,5.0495E-5,true
40,0.7,45487,4.9448E-5,true
40,0.7,43933,5.0845E-5,true
40,0.7,46132,5.0565E-5,true
40,0.7,46357,5.3289E-5,true
40,0.7,45058,2.1581E-5,false
40,0.7,45315,2.0952E-5,false
40,0.7,44732,5.1054E-5,true
40,0.7,46855,5.2032E-5,true
40,0.7,44843,5.0146E-5,true
40,0.7,45659,2.186E-5,false
40,0.7,46844,5.0425E-5,true
40,0.7,45875,5.0286E-5,true
40,0.7,46047,5.2031E-5,true
40,0.7,45817,5.0006E-5,true
40,0.7,46288,5.0705E-5,true
40,0.7,46756,4.9797E-5,true
40,0.7,47098,2.1302E-5,false
40,0.7,44113,4.9867E-5,true
40,0.7,47009,5.6502E-5,true
40,0.7,45790,5.0565E-5,true
40,0.7,47187,5.0425E-5,true
40,0.7,46625,5.0426E-5,true
40,0.7,47380,5.0845E-5,true
40,0.7,45887,5.1054E-5,true
40,0.7,45738,5.1264E-5,true
40,0.7,47273,5.0076E-5,true
40,0.7,46930,5.0076E-5,true
40,0.7,45561,5.0356E-5,true
40,0.7,43847,2.1441E-5,false
40,0.7,45013,5.0985E-5,true
40,0.7,44751,2.1511E-5,false
40,0.7,47103,5.1542E-5,true
40,0.7,45827,5.0076E-5,true
40,0.7,47570,6.0133E-5,true
40,0.7,47353,5.0634E-5,true
40,0.7,46130,5.1124E-5,true
40,0.7,45723,5.0565E-5,true
40,0.7,44756,4.9936E-5,true
40,0.7,45154,4.9587E-5,true
40,0.7,45472,5.0635E-5,true
40,0.7,47828,5.0705E-5,true
40,0.7,45876,4.9796E-5,true
40,0.7,45140,5.0356E-5,true
40,0.7,46605,5.1123E-5,true
40,0.7,44677,5.0635E-5,true
40,0.7,45539,4.9727E-5,true
40,0.7,46513,2.0953E-5,false
40,0.7,46601,5.0565E-5,true
40,0.7,44761,5.0216E-5,true
40,0.7,47263,5.0984E-5,true
40,0.7,45164,5.0216E-5,true
40,0.7,44247,5.0146E-5,true
40,0.7,44677,5.1404E-5,true
40,0.7,46112,6.2438E-5,true
40,0.7,46142,5.1403E-5,true
40,0.7,44371,5.6291E-5,true
40,0.7,47179,5.5803E-5,true
40,0.7,44997,5.0496E-5,true
40,0.7,45964,5.5384E-5,true
40,0.7,47979,5.1962E-5,true
40,0.7,45234,5.0565E-5,true
40,0.7,46299,5.1892E-5,true
40,0.7,43850,5.1542E-5,true
40,0.7,48466,5.0495E-5,true
40,0.7,47090,2.0882E-5,false
40,0.7,46212,5.0565E-5,true
40,0.7,44833,5.0495E-5,true
40,0.7,45386,5.0076E-5,true
40,0.7,44841,5.0565E-5,true
40,0.7,45876,2.158E-5,false
40,0.7,47123,5.1473E-5,true
40,0.7,44964,5.0635E-5,true
40,0.7,46854,5.0495E-5,true
40,0.7,46759,4.9587E-5,true
40,0.7,44736,2.193E-5,false
40,0.7,45219,5.1403E-5,true
40,0.7,44762,5.3568E-5,true
40,0.7,46877,5.0565E-5,true
40,0.7,45858,2.2E-5,false
40,0.7,46431,5.1124E-5,true
40,0.7,46770,5.0914E-5,true
40,0.7,46765,5.1263E-5,true
40,0.7,45958,5.0984E-5,true
40,0.7,45215,2.2419E-5,false
40,0.7,44677,2.2E-5,false
40,0.7,44818,5.2032E-5,true
40,0.7,46602,5.0146E-5,true
40,0.7,45648,5.3289E-5,true
40,0.7,44826,2.7727E-5,false
40,0.7,44167,5.7619E-5,true
40,0.7,47992,5.2661E-5,true
40,0.7,46779,6.1041E-5,true
40,0.7,47198,5.2032E-5,true
40,0.7,45252,5.2451E-5,true
40,0.7,46839,5.2031E-5,true
40,0.7,45698,5.3429E-5,true
40,0.7,44439,5.0774E-5,true
40,0.7,44663,5.5873E-5,true
40,0.7,45864,5.0984E-5,true
40,0.7,46456,5.1054E-5,true
40,0.7,46457,5.8248E-5,true
40,0.7,47276,5.1123E-5,true
40,0.7,44083,5.0146E-5,true
40,0.7,45172,5.4337E-5,true
40,0.7,44916,5.1124E-5,true
40,0.7,46207,5.0425E-5,true
40,0.7,44737,6.7047E-5,true
40,0.7,47998,5.1054E-5,true
40,0.7,44820,5.0285E-5,true
40,0.7,47108,2.2628E-5,false
40,0.7,45308,5.1124E-5,true
40,0.7,45262,5.0565E-5,true
40,0.7,46316,5.1962E-5,true
40,0.7,44822,2.1372E-5,false
40,0.7,45954,5.1333E-5,true
40,0.7,46228,5.259E-5,true
40,0.7,45650,5.3847E-5,true
40,0.7,45321,5.0496E-5,true
40,0.7,46373,6.1112E-5,true
40,0.7,44922,5.1682E-5,true
40,0.7,44496,5.3568E-5,true
40,0.7,46302,5.0076E-5,true
40,0.7,44772,2.1022E-5,false
40,0.7,45484,4.9797E-5,true
40,0.7,46049,5.2101E-5,true
40,0.7,46364,5.0984E-5,true
40,0.7,44663,5.0426E-5,true
40,0.7,45058,5.5314E-5,true
40,0.7,46646,5.4336E-5,true
40,0.7,45874,5.1822E-5,true
40,0.7,47097,5.0565E-5,true
40,0.7,45386,5.0635E-5,true
40,0.7,45970,5.0076E-5,true
40,0.7,45703,5.0006E-5,true
40,0.7,45157,5.3009E-5,true
40,0.7,47516,5.0146E-5,true
40,0.7,44327,5.1054E-5,true
40,0.7,46104,5.1403E-5,true
40,0.7,45240,5.1892E-5,true
40,0.7,46352,5.1613E-5,true
40,0.7,46844,5.1054E-5,true
40,0.7,47656,5.1542E-5,true
40,0.7,44093,5.1124E-5,true
40,0.7,47970,2.1721E-5,false
40,0.7,44976,4.9727E-5,true
40,0.7,46611,5.1403E-5,true
40,0.7,43771,2.0604E-5,false
40,0.7,44961,5.0914E-5,true
40,0.7,47004,5.0356E-5,true
40,0.7,45804,5.0006E-5,true
40,0.7,47028,5.4267E-5,true
40,0.7,45061,5.0425E-5,true
40,0.7,45399,5.0495E-5,true
40,0.7,46935,4.9936E-5,true
40,0.7,45880,5.1542E-5,true
40,0.7,44675,2.2E-5,false
40,0.7,46129,2.2279E-5,false
40,0.7,46932,6.5162E-5,true
40,0.7,47507,7.459E-5,true
40,0.7,44929,7.3962E-5,true
40,0.7,44914,6.1251E-5,true
40,0.7,46692,6.3206E-5,true
40,0.7,45306,2.7727E-5,false
40,0.7,46532,2.7308E-5,false
40,0.7,45474,5.1753E-5,true
40,0.7,46610,5.0356E-5,true
40,0.7,44757,5.0425E-5,true
40,0.7,47734,5.0495E-5,true
40,0.7,46670,5.0984E-5,true
40,0.7,47651,2.2349E-5,false
40,0.7,46442,2.2E-5,false
40,0.7,45692,5.0146E-5,true
40,0.7,45064,2.2279E-5,false
40,0.7,43597,5.0146E-5,true
40,0.7,45709,4.9657E-5,true
40,0.7,44581,5.0285E-5,true
40,0.7,45721,5.0285E-5,true
40,0.7,44912,5.0356E-5,true
40,0.7,43308,5.0425E-5,true
40,0.7,46371,2.1372E-5,false
40,0.7,47022,2.3397E-5,false
40,0.7,45154,5.0495E-5,true
40,0.7,46354,4.9028E-5,true
40,0.7,46453,4.9518E-5,true
40,0.7,44977,5.0495E-5,true
40,0.7,45310,4.9936E-5,true
40,0.7,44975,4.9168E-5,true
40,0.7,45725,5.3917E-5,true
40,0.7,45796,5.0635E-5,true
40,0.7,46853,5.0076E-5,true
40,0.7,46527,2.186E-5,false
40,0.7,44520,5.0495E-5,true
40,0.7,45783,5.0146E-5,true
40,0.7,46463,2.2E-5,false
40,0.7,46367,5.0426E-5,true
40,0.7,44821,5.1054E-5,true
40,0.7,45108,5.1962E-5,true
40,0.7,46944,5.0635E-5,true
40,0.7,44915,5.0146E-5,true
40,0.7,45710,2.2419E-5,false
40,0.7,44351,2.1372E-5,false
40,0.7,47819,5.1473E-5,true
40,0.7,44846,5.0845E-5,true
40,0.7,44980,2.0603E-5,false
40,0.7,46524,4.9936E-5,true
40,0.7,44268,5.0565E-5,true
40,0.7,47740,5.0635E-5,true
40,0.7,45978,5.0426E-5,true
40,0.7,45499,5.4406E-5,true
40,0.7,45003,5.0984E-5,true
40,0.7,47253,5.8946E-5,true
40,0.7,44664,5.4546E-5,true
40,0.7,45802,4.9797E-5,true
40,0.7,43858,5.6013E-5,true
40,0.7,45715,5.4476E-5,true
40,0.7,47256,5.2031E-5,true
40,0.7,44658,2.2978E-5,false
40,0.7,43467,5.5384E-5,true
40,0.7,44438,5.1334E-5,true
40,0.7,45595,5.2031E-5,true
40,0.7,46460,5.1054E-5,true
40,0.7,46435,5.1263E-5,true
40,0.7,46709,5.1682E-5,true
40,0.7,47124,5.2032E-5,true
40,0.7,46804,5.1123E-5,true
40,0.7,46232,5.4197E-5,true
45,0.3,25494,1.8089E-5,false
45,0.3,27555,5.1892E-5,true
45,0.3,29028,1.8577E-5,false
45,0.3,31758,5.2381E-5,true
45,0.3,28830,5.1543E-5,true
45,0.3,29820,5.1753E-5,true
45,0.3,31024,5.259E-5,true
45,0.3,28835,5.1961E-5,true
45,0.3,26182,1.8159E-5,false
45,0.3,26370,1.76E-5,false
45,0.3,27247,1.774E-5,false
45,0.3,31013,1.8647E-5,false
45,0.3,29056,1.8089E-5,false
45,0.3,30020,1.9416E-5,false
45,0.3,31121,5.252E-5,true
45,0.3,29368,1.8368E-5,false
45,0.3,29467,1.8438E-5,false
45,0.3,28091,1.8159E-5,false
45,0.3,28646,5.287E-5,true
45,0.3,28558,5.0565E-5,true
45,0.3,31892,1.8578E-5,false
45,0.3,28558,5.294E-5,true
45,0.3,29464,5.287E-5,true
45,0.3,29877,1.9695E-5,false
45,0.3,27179,1.6972E-5,false
45,0.3,27367,1.6832E-5,false
45,0.3,28562,1.8508E-5,false
45,0.3,27825,1.8019E-5,false
45,0.3,28221,1.8648E-5,false
45,0.3,27179,1.746E-5,false
45,0.3,29559,1.8648E-5,false
45,0.3,29467,1.8927E-5,false
45,0.3,28591,1.788E-5,false
45,0.3,31922,2.0464E-5,false
45,0.3,26551,1.753E-5,false
45,0.3,28232,1.8997E-5,false
45,0.3,29791,2.0673E-5,false
45,0.3,28647,5.2381E-5,true
45,0.3,27933,5.1054E-5,true
45,0.3,28469,1.8368E-5,false
